,Account length,Area code,International plan,Voice mail plan,Number vmail messages,Total day minutes,Total day calls,Total day charge,Total eve minutes,Total eve calls,Total eve charge,Total night minutes,Total night calls,Total night charge,Total intl minutes,Total intl calls,Total intl charge,Number customer service calls,Churner
2581,0.07270063360423931,0.5420010883668677,2.1732770488632047,1.2304735930491821,0.26087199679545847,0.24916270956931136,-0.7323968966644117,0.03142535968241539,-0.3176347436369223,-1.9996080392640496,-0.5048778592239277,1.0060842086613009,-0.40497832422374463,1.4640580638078549,0.22653439288129812,-1.071305088853838,0.013203628905344128,4.0930899698197925,1
2015,0.8608988315728,-0.4348854903776703,0.23762310285125215,-0.5285590355828553,-1.3355472225420775,-2.3921729881585336,1.3137125812027548,-3.075832028540737,1.9726731331773322,-0.8319529182851267,0.6337042624351227,-0.5654737135137503,-0.2681838893804005,-0.24197484638326677,2.6798166617432395,1.6116138539195946,1.257294821859714,5.101910194975688,1
1335,0.4717364564571002,-1.2873868994709583,5.141406536961046,-0.78264943616032,-0.36688439364715747,2.04027436950532,0.4805759875485581,3.0467059985426395,-0.22240098590498908,-0.545003145396617,0.45673405971522163,-1.105980351080135,0.20074601339255024,-0.48100293795568916,0.6962180228782899,-1.131896517559202,0.21861992016919496,2.065203778038989,1
1417,1.1039554769785973,-1.4415982893019117,0.4410951905093291,-0.6402553326205778,-0.7307415591916365,4.009586133596768,-0.24061507398208815,3.6573641310648743,0.5476199100440237,2.378348902876047,0.8719528052433326,0.5461585680990072,0.039456241316405946,0.432457437568305,-0.725114027419095,-0.28876395373980535,-1.6653738061005434,0.08201863298457185,1
1277,0.0014717719508153884,2.472241694824525,-0.9002080935471882,-1.525748496825246,-1.3448970173608426,-1.1214482667274992,1.2979434543022552,-0.03385576421581987,0.4864931494658015,-0.1771226494174498,0.11231487957921234,-0.25013169968370563,0.21070817998782856,-0.1392703589188652,-0.8564396519915095,-1.2847115508415268,0.06847025996085652,3.7583953289300003,1
469,-1.50855455104508,1.7188173197427594,-0.3275804788134784,1.6170861022342147,1.8924740687844748,0.2685477889253028,-1.8656187970392268,0.26870604571125944,1.063373190359567,0.496278565618582,1.0641386018032537,-0.8043315348693141,0.7611437039369859,-0.8039110929960305,2.494323507984455,1.8369917697019558,2.4884161543978864,0.3323544534588781,0
1518,0.16163034599272832,-0.21318283894898232,0.12420910215489,-0.980120131408773,-1.2129918201440677,-1.1973987893023619,0.529063495595157,0.2886541953747749,2.477729329531802,0.690271165076527,2.471908303915863,0.6280193699325363,1.0808643647709217,1.6091585778983988,-1.1199725897255308,-0.5545938549447881,-1.583480355068863,1.2631614425373834,1
737,0.9196047492725257,-0.7381573724780879,5.0751583131848985,-0.47033408220444706,-0.06390475762990583,1.5141458625093716,1.4437203322746648,1.4701723121693697,-0.6340044666075098,-0.5553191504193337,0.6086578221426346,-1.2701020947745068,1.7248326207061229,-0.4038727044509268,-0.495276940676728,-2.308051040763527,0.0015259488460343806,-1.517259912138213,1
846,0.4848944642941822,1.8108297986283655,4.321002045926273,-0.9724641829542173,-0.5295676435946425,0.6863797365857585,2.5533278254462175,-0.10778836278838483,-0.43087678455938644,1.529259615619669,0.20897379634332205,-1.4557934919000382,0.6590730338169987,-1.453098551744379,1.2284645178755391,-1.06092537017829,-0.3256174129871092,3.015161748619533,1
1480,-0.5792829582588588,-0.6888342718191494,-0.3275804788134784,-0.6183962614101809,-0.5917598578997325,-1.7035701482580394,0.07796026710716664,-1.7036325224929452,-0.1455510922214155,-1.813000536129869,-0.1446722334284461,0.09745555305864816,1.016693301529658,0.09697737759170849,0.2732322902285666,0.21153386343883274,0.2725614611112008,-1.1882184955849664,0
1294,0.6698875633598427,-0.08153423681545781,0.6597375633088025,-0.08904399861219434,0.18065199073829427,3.3891910054363206,-0.6789675176668472,3.166122050174356,-0.18624552313051734,-0.4906373764515743,-0.05964000132652905,-0.65280885401237,-0.5979616021160415,-0.5222222031961287,0.6572028928207456,-0.12299146400802914,1.6364506530423375,-0.20839036394154498,1
2909,-0.051858540731544146,-0.5236032802413713,-0.3275804788134784,-0.6183962614101809,-0.5917598578997325,-0.1042082085125172,0.07796026710716664,-0.10394280753652246,-2.009227188533044,0.8978923224443995,-2.010092409102701,0.21215654231264294,1.3233528186408645,0.21123640312966555,-0.9089614224479547,-1.0075595662585095,-0.9083431359098477,0.3323544534588781,0
1607,-2.010863520118713,-0.5236032802413713,-0.3275804788134784,1.6170861022342147,0.7964885128943833,-0.8644100949128,-0.3207226178459397,-0.8643624964827222,0.07138474967729255,0.044463089189537286,0.07110398092193403,-0.9130997143343095,-1.1299233182487876,-0.9137755406286816,0.9538892763150488,1.0242628165703942,0.9492596009771945,1.0926409279808003,0
2440,1.2722490906540533,-0.15294127479937197,5.267738442470694,0.9777569966534222,1.1920929130160778,2.1321821611556975,-0.7916663562666706,3.6622985132563235,-0.428118669715931,-0.06595548765334816,-0.5629229615046119,1.195437113421662,1.6718644043880924,1.3780784012015939,2.1600026134071317,0.2308440009583594,1.5041100118622683,3.2350941476990633,1
1913,-0.9057837881567202,1.7188173197427594,-0.3275804788134784,-0.6183962614101809,-0.5917598578997325,0.22447811435137324,-0.5698994209416312,0.22442023996297264,-1.2124810055596067,-0.6081592656524162,-1.2119524334410796,-0.26642344733333656,0.09671475019603852,-0.26777258854869324,-1.6970905642323024,-0.194830613126948,-1.6911900035979586,0.3323544534588781,0
1815,1.420941415414123,-1.3394281411440352,5.0380906098573455,1.5168160148220173,1.875203448543364,-0.7044334854032558,0.3691729243138085,-1.4275776166624732,-0.780193336063802,-0.03295287937495012,-0.9463208738520195,-0.4390995238284712,-1.6109826265506422,-0.7463332729881251,0.15143856150159818,-0.9361131078145101,0.14050637654905399,4.940071406963632,1
2158,-2.6303211390987826,2.294263891678738,-0.3042375396636907,-0.7887582548611481,-1.8521242201055115,-1.8693700285261445,-1.3125761383073824,-1.5100990583819398,-0.642735733898004,-0.5745689511190906,0.4570136337715708,0.6527308761472279,1.6842397899805437,1.9977920372591116,-1.0406330314594145,-1.8247269923647562,-0.5963494811075288,-1.0607950365783965,1
1726,-1.282515514961945,1.7188173197427594,-0.3275804788134784,-0.6183962614101809,-0.5917598578997325,-0.8827724593186039,0.3769724308219964,-0.8827249037442069,0.3060698877313496,0.14486652839599168,0.30544159005514215,-0.09437196345234405,1.3233528186408645,-0.09638405024175724,0.2732322902285666,0.21153386343883274,0.2725614611112008,-0.4279320210630441,0
3020,0.6513740159715421,-0.5236032802413713,-0.3275804788134784,1.6170861022342147,1.0887513277984076,0.04085447029333395,-1.0184176665138758,0.040796167348123434,0.2981813116623055,-0.7587644244620978,0.29848106701158206,-0.869592442548311,-0.9254836401746498,-0.8698297615756213,-0.15665633256289546,-0.194830613126948,-0.15203345017726644,-0.4279320210630441,0
236,0.224411392258954,-0.6888342718191494,-0.3275804788134784,1.6170861022342147,2.3308682911405114,0.4191191770528948,0.12779562772630493,0.4188457286139892,-1.6207148171326302,1.3999095184766714,-1.6203031186633043,0.6729381025916237,-0.10772492787809915,0.6726670831868006,-0.44324874775720396,1.8369917697019558,-0.44394245168808705,0.3323544534588781,0
431,1.1787984334988566,-0.5236032802413713,-0.3275804788134784,-0.6183962614101809,-0.5917598578997325,-0.027086278008140383,-0.12138117536938654,-0.027252753679732757,1.6096570831408592,0.496278565618582,1.6093795735488376,-0.3929900561653313,-0.10772492787809915,-0.39082076989726217,0.4165284978257209,-0.194830613126948,0.41851596186661105,-0.4279320210630441,0
986,-1.0474973069837532,0.6959573182391331,0.7201329386295862,0.9970272965244861,1.037491723755546,1.7049929422281043,2.0074143725230553,1.479083429765387,-0.42379395951126014,-0.3394002050579267,0.032926458189594804,0.026794776457614022,0.821269636465705,0.46494686682363817,-0.820360142470115,0.9787213546299113,-1.0109693234696815,2.9613246916436506,1
1623,-1.1112748833086132,-0.4123919515849973,0.5628157538320961,-0.3662320430826122,-0.9698234659213297,2.0476631624226878,1.0820843768443185,2.7624708764629515,0.0864078127425908,-0.5587678687819219,0.9567560419452199,1.084906117027456,1.378738483998304,0.9969756207446511,2.184242360570198,1.295927190660627,1.9177665965279522,-0.48578367542357737,1
1309,0.8908092247577655,-0.8466546579335478,-0.895692804078927,-0.289415720596467,-0.7393055291779543,-1.7953353464290003,1.1297347092861685,-0.825443920719217,1.1239012329155262,0.40987089164790463,-0.07772658259116008,-1.0798590206343484,-1.1642615281780415,-0.5878449134926164,0.006584905318182954,0.7382463059328661,-0.5155719337118485,-0.13637228973314341,1
2436,-0.9560146850640836,1.7188173197427594,-0.3275804788134784,-0.6183962614101809,-0.5917598578997325,0.5109309990819144,-0.22105189660766314,0.510657764921414,0.5525878898889723,0.5966820048250364,0.5537002452754721,-0.756869056557316,1.5789024162335366,-0.7555707360376639,1.097185483912203,-1.0075595662585095,1.0952141017326047,-0.4279320210630441,0
989,1.9322618871093062,-0.6888342718191494,-0.3275804788134784,-0.6183962614101809,-0.5917598578997325,1.7558993057954206,2.4700575768258046,1.756061033891539,-0.2658518772743353,-1.9134039753363232,-0.26532129951683103,-1.063397562322303,1.3233528186408645,-1.063191189409087,1.2046576396100683,-0.6011950896927287,1.2013628295547216,-0.4279320210630441,0
2685,-0.9308992366104019,1.7188173197427594,-0.3275804788134784,-0.6183962614101809,-0.5917598578997325,0.6192689490761577,-0.370557978465078,0.6197520668867066,-0.6780299768818807,0.6970854440314908,-0.6783123334347628,-1.5597759813352818,-1.1299233182487876,-1.55977849270867,1.3837778991065108,-0.6011950896927287,1.387123103243426,1.0926409279808003,0
1987,-1.0564764788788101,-0.6888342718191494,-0.3275804788134784,-0.6183962614101809,-0.5917598578997325,-0.37229872883725446,-0.22105189660766314,-0.3718179252334791,-0.666197112778315,1.1489009204605356,-0.6667114616954949,-1.2314938396772959,0.3011544282701762,-1.2301851498107168,-0.013360124965741862,-0.194830613126948,-0.019347540399620427,-1.1882184955849664,0
725,-1.1067073757861734,1.7188173197427594,-0.3275804788134784,-0.6183962614101809,-0.5917598578997325,-0.5595948457764544,-0.02171045413110995,-0.5597625642627957,-0.01538958708219078,0.496278565618582,-0.014742469948647571,0.609654798175626,0.0456048306775041,0.6111429925125157,0.5956487573221635,-0.6011950896927287,0.5910076445775506,0.3323544534588781,0
745,-1.297604278962593,-0.7539447980716021,0.9168015729997402,-0.2741405167288762,-0.22075038139383987,2.914422274019672,0.8643145820343309,2.208376462533447,2.407802240238193,0.9273418277044052,1.5360539975763785,0.15567959885045354,0.79598505652677,0.7399189669544187,0.4192512524643567,-1.0450893121283023,-0.2199443673862346,-2.1998293813228336,1
1418,-0.9498273709003533,-0.31019108700290066,-0.6731967593992906,-0.9599788031382844,-0.6685167539359231,-1.042339812155856,0.6068692689710498,-0.26507611503335377,-0.7787473519453423,-0.7319683326829264,-0.17577979598000285,0.23995226662344454,0.43692214872485874,-0.6916680512243364,0.024955445626888256,-0.8517445679322108,-0.7472330418522359,5.837858719180233,1
2365,0.7709294558625399,0.16257005452759127,5.515724649826267,-1.2941532719134226,-1.1731893866410648,-0.5905752329720112,0.606079570261176,1.2881484425404102,-0.7670345899703639,-0.8257774466536675,-0.960560687913594,0.3024614968394928,1.2251091890209362,-0.7328205669707367,0.08948124059078556,-0.6244353289004949,0.5940683039407592,2.620786018956507,1
1871,-0.8053219943419937,-0.6888342718191494,-0.3275804788134784,-0.6183962614101809,-0.5917598578997325,0.10145027283248713,-0.4702286997033546,0.10128409715066189,0.357345632180135,-0.6081592656524162,0.3564854257079208,0.8449895864726161,0.35226434778871063,0.8440556214937365,-1.6970905642323024,0.21153386343883274,-1.6911900035979586,-1.1882184955849664,0
791,-1.5839008964061247,-0.5236032802413713,-0.3275804788134784,-0.6183962614101809,-0.5917598578997325,-0.7707620364431995,-0.719405502799046,-0.7703901769680639,1.6826264117795153,-1.2105799008911424,1.6836251526801513,-0.6698545129853196,-1.1810332377673218,-0.6676791779315433,1.3837778991065108,-0.6011950896927287,1.387123103243426,0.3323544534588781,0
1117,0.8774130520546769,-0.6888342718191494,3.0526849573639936,-0.6183962614101809,-0.5917598578997325,0.3566871380731613,1.0746674794899325,0.3561975156042173,0.27057129542065167,0.6970854440314908,0.27063897483733923,-0.988248638328306,0.25004450875164175,-0.9884833650188843,0.5598247054228751,1.0242628165703942,0.5644704626220214,-0.4279320210630441,0
2053,-2.0490958097924947,-1.2259148538369102,-1.3686302587362764,-1.3686651808213974,-1.0377854650757357,1.7633267049058836,-1.8912946039914327,0.6355818036957834,1.4633745578919513,0.06405470626142293,1.78130916164218,0.047713457159915984,0.6167904869195828,0.3712401496418676,1.3729473081393204,0.08332457239327848,1.160134936784124,0.6957812574030224,1
2437,-0.6793210650738299,-0.48241324225374027,0.5822412959194319,0.11937469556940156,-1.413325508086313,3.506239128494258,1.751910459973367,3.5641776299044645,0.3451826377516333,1.1367764652215704,1.33880246322408,0.10800210015727367,1.2698406623469485,0.3562174269969819,2.467481085568758,0.6623389747728011,1.8552732747499878,-1.4184202221937352,1
324,0.7016049128789054,-0.6888342718191494,-0.3275804788134784,-0.6183962614101809,-0.5917598578997325,0.4999135804384322,-0.4702286997033546,0.49985634888524627,-0.9087708269014154,1.048497481254081,-0.9080095938722643,0.8746536354176149,0.6078139453813827,0.8748176668308781,1.1330095358114916,0.21153386343883274,1.1350198746658988,1.0926409279808003,0
194,0.04860325308318245,-0.5236032802413713,-0.3275804788134784,1.6170861022342147,0.7234228091683772,-0.5485774271329721,-0.8190762240373226,-0.5489611482266279,-0.5932277841396583,-0.808966144065325,-0.5924658825641816,-0.5808623661503234,0.6078139453813827,-0.5797876198254224,0.45235254972500927,1.0242628165703942,0.45832173479990457,-1.1882184955849664,1
2029,-0.448182766218899,0.2791940310585312,0.6098122907245781,-1.2983592847889063,-0.4040980631677402,0.5131929345928202,-1.49725675489133,0.44856635853180726,-0.13086003733284046,-0.2680890557699392,-0.8075915217113634,-0.5224150001435375,-2.2425737555685683,0.828914670716662,0.380333757964327,2.06232667384922,0.14548928003636463,5.364338469720968,1
573,0.18955522369778263,-0.984623457723955,-1.2465182825638945,-0.29326682555041383,0.12021823808902046,2.40627220291841,0.1897439010325045,2.119696564886553,0.7199250780524401,-2.1212852566424534,0.6423517892732761,0.8390032919378224,-1.085288042416366,1.2134148295639693,-0.7045696019626349,0.15790418233568873,-1.8239441520126856,2.738783782361715,1
2338,-0.855552891249357,1.7188173197427594,-0.3275804788134784,-0.6183962614101809,-0.5917598578997325,-0.9323508432142743,-1.1180883877521524,-0.932411417510578,-0.2559911571880304,0.7974888832379452,-0.2560406021254166,0.6749157058546235,0.09671475019603852,0.6770616610921065,0.34488039402714343,-0.6011950896927287,0.33890441600002347,0.3323544534588781,0
1144,-0.9699503855097439,-1.268304406893273,-0.10486219986701495,-1.1516254758940212,-0.4533957418786797,1.9691149701958408,1.844205457141872,1.2380674136944825,0.9623856577087402,0.8949637811172887,1.127678179957249,2.4336386381626793,0.8105774411618067,1.3957250247613113,-1.5811281863699889,0.3715389064063934,-1.5060126153066962,2.136837448491174,1
2414,-2.136440762387121,-0.5236032802413713,3.0526849573639936,-0.6183962614101809,-0.5917598578997325,-1.281235766924549,-0.4702286997033546,-1.2812971554787917,-1.0586537722132499,-1.2607816204943696,-1.0588209264827453,-0.20511774618033926,-1.3854729158414596,-0.20624849787440835,-1.3746740971387055,1.0242628165703942,-1.3727438201316084,-1.1882184955849664,0
1633,-0.3532439221757239,-0.5236032802413713,-0.3275804788134784,-0.6183962614101809,-0.5917598578997325,0.45951637874566376,0.028124906488028345,0.4598911095514264,-0.7884700418484956,-1.0097730224782338,-0.7873605277838799,1.6775605601955808,-0.5677142035449089,1.6790254235018842,-0.2641284882607613,-0.6011950896927287,-0.25818217799938326,-1.1882184955849664,0
2183,0.9276439489620402,1.7188173197427594,-0.3275804788134784,-0.6183962614101809,-0.5917598578997325,-0.6110094661127056,0.028124906488028345,-0.6105292196327833,1.6471278194688175,2.1027335929218522,1.6465023631144944,-0.4918702193153271,-0.10772492787809915,-0.4918960617193014,1.3479538472072226,0.6178983400046135,1.347317330310132,1.0926409279808003,0
207,1.806684644840898,1.7188173197427594,-0.3275804788134784,-0.6183962614101809,-0.5917598578997325,2.057042082050606,2.1212100524918367,2.057420541300615,0.2626827193516082,1.7011198360960347,0.2636784517937783,-0.9823158285393065,0.9655833820111236,-0.9840887871135784,-0.12083228066360707,-1.0075595662585095,-0.12549626822173723,-1.1882184955849664,1
518,-0.3532439221757239,-0.5236032802413713,-0.3275804788134784,-0.6183962614101809,-0.5917598578997325,-0.2125461585067605,-0.4203933390842163,-0.21303710950181545,0.4677856971467499,-0.005738630413689906,0.46785379440489133,-0.6204144314103217,-0.056615008359564734,-0.6193388209731767,0.9538892763150488,-0.6011950896927287,0.9492596009771945,-0.4279320210630441,0
1123,-2.262018004655529,-0.6888342718191494,-0.3275804788134784,1.6170861022342147,1.1618170315244136,-0.8864449321997645,-0.12138117536938654,-0.8859653285550573,0.5762536180961039,0.5464802852218092,0.5769019887540079,1.6380084949355824,-0.6699340425819778,1.6394742223541299,-0.08500822876431867,-0.6011950896927287,-0.08569049528844314,0.3323544534588781,0
3092,-0.8304374427956753,-0.5236032802413713,-0.3275804788134784,-0.6183962614101809,-0.5917598578997325,-1.5731973609768317,-0.370557978465078,-1.572935388455317,-1.0527373401614672,-1.0097730224782338,-1.0518604034391843,0.24973100430964149,-0.7721538816190466,0.2507876042774199,-0.049184176865030266,-1.0075595662585095,-0.04588472235514963,-1.1882184955849664,0
2830,-0.051858540731544146,-0.5236032802413713,-0.3275804788134784,-0.6183962614101809,-0.5917598578997325,-1.0131452465998116,-0.5200640603224929,-1.013422037781835,-1.076403068368599,-1.5117902185105057,-1.0773823212655735,-0.6223920346733215,-0.2610546864337024,-0.6237333988784827,0.09411203073212399,0.6178983400046135,0.10006977840026068,-0.4279320210630441,0
2458,1.5555301603040814,-0.6888342718191494,-0.3275804788134784,1.6170861022342147,1.0887513277984076,0.812073775337099,1.2740089219664856,0.8120172723304901,0.6413343706657165,-0.557957546049189,0.6418668704939076,1.8397240277615736,0.19893458923310736,1.8416248059982083,-0.5148968515557808,-0.194830613126948,-0.5102854065769103,-0.4279320210630441,0
1755,-0.4313163001113426,-0.2413578311694269,-0.6280963063358452,-0.8790817199803658,-0.3730289224755301,2.0487196319162755,0.5514926984318714,2.457865723537268,0.355564764985264,1.5985985907146492,-0.972550438486691,0.5708845756681099,0.037706065612685156,1.2625545777321316,2.0561439573949625,-0.07102440045432173,2.1662509110154438,-0.1407393117138258,1
2516,0.6513740159715421,1.7188173197427594,-0.3275804788134784,1.6170861022342147,0.7964885128943833,-0.9194971881302118,0.7258199551559644,-0.9194497182671767,-0.7924143298830173,0.044463089189537286,-0.7920008764795868,1.2681966847545982,-1.8965721110268037,1.2703296783084224,0.7031209130200288,-0.6011950896927287,0.6971563723996674,0.3323544534588781,0
2141,0.3611065359664464,1.5041075876598646,5.319552323172869,-0.8092529164974471,-0.23994334482240617,-1.8551313703893126,-0.5532742096867377,-0.6979308022993567,0.17954471616657938,0.30466222307255725,0.2871153640431012,-0.09188196676328085,-0.1877995036369571,-0.4821584502796673,0.29509181731100037,-1.0040779247653178,0.38073988811008386,0.5859623295276487,1
2409,2.0578391293777143,-0.5236032802413713,-0.3275804788134784,1.6170861022342147,-0.007234228091683778,-1.7127513304609414,0.9251613976325177,-1.712273655321879,1.6609328275896442,-0.15634378922337147,1.6604234092016155,-0.4048556757433307,1.6811222552706055,-0.4040045036131808,-0.5507209034550697,-1.0075595662585095,-0.5500911795102038,0.3323544534588781,0
1341,-1.7597090355818963,-0.5236032802413713,-0.3275804788134784,1.6170861022342147,1.4540798464284381,0.5641818558587459,0.028124906488028345,0.564664845102252,0.9765988536000836,-0.7085627048588706,0.9759719765848183,0.8054375212126178,1.27224289912233,0.8045044203459814,0.45235254972500927,-1.0075595662585095,0.45832173479990457,-0.4279320210630441,0
1233,0.24820066529798093,1.4756789442886742,-0.7590138332450537,-0.9731891026417763,-0.18318421266858903,2.1068080603405575,0.5220495570634507,1.9012683122804528,-0.6136206147488616,0.33336451824277635,-0.42077726118389625,0.18126769655848812,0.8749210467646994,0.28193005889514705,-0.012353506055274133,-0.9214463883909838,-0.7182320739923378,-0.5425552525463014,1
1785,-1.4080927572303532,1.7188173197427594,-0.3275804788134784,1.6170861022342147,1.5271455501544442,-0.8074867652548074,0.17763098834544322,-0.8071149914910337,0.4243985287670085,0.044463089189537286,0.42377048179567356,0.6867813254326228,-0.41438444498930566,0.6858508169027184,-0.8373133186493776,0.6178983400046135,-0.842000181021025,0.3323544534588781,0
2028,-0.28790554449661265,1.4254951272674383,-0.7911668834806765,-0.8794254530606732,-0.6245704567612381,3.195240835341493,1.3441316008512298,1.357528267895076,0.05277376574601589,0.7686547587766887,-0.16051047621865164,-0.09356389178208653,-1.3174400714420653,0.6517691861687088,1.091798430846158,-0.5648375101143871,0.41321965160306695,0.7596336011157286,1
2555,2.233647268553486,-0.6888342718191494,-0.3275804788134784,-0.6183962614101809,-0.5917598578997325,0.04452694317449453,0.028124906488028345,0.04403659215897345,0.22323983900638852,-0.25674722842982584,0.22423548788026837,0.6353636405946251,1.1700230600852612,0.6375104599443522,-0.33577659205933813,-0.194830613126948,-0.33779372386597084,0.3323544534588781,0
1969,0.5887591736916488,0.25345509212389966,-0.0970180605815435,-0.4676138676946207,-1.3672245153559075,3.465656278996473,-0.07603610652027853,3.5350810480096753,2.0494812787590493,3.807897002104672,0.7817623029936067,0.7458882537875829,0.5366027498646494,0.28438375490805257,-2.245826152547186,-1.8065532263916049,-1.9857738714349182,0.010555932232522602,1
2879,-2.5131724891923457,-0.5236032802413713,-0.3275804788134784,1.6170861022342147,1.307948438976426,-0.6091732296721253,-1.6164419939435353,-0.6094490780291664,-0.5557570478116994,-1.6623953773201872,-0.5553430929985248,-0.535377491101325,0.6589238648999172,-0.5358418407723616,-0.08500822876431867,-1.0075595662585095,-0.08569049528844314,-0.4279320210630441,0
2450,0.9025285005083585,1.7188173197427594,-0.3275804788134784,-0.6183962614101809,-0.5917598578997325,-1.28490823980571,0.974996758251656,-1.2845375802896417,0.582170050147887,-0.7085627048588706,0.581542337449715,1.0862571845586062,0.14782466971457295,1.0857574062855684,0.5956487573221635,0.6178983400046135,0.5910076445775506,-0.4279320210630441,0
1555,1.897746727941717,-0.934542840395839,5.090140286798164,-0.5531091291784398,-0.7510526134071068,-0.3655160084424369,0.8734363917419385,0.6695351436202871,-0.8623413775838888,0.9526537992907239,-1.6641878050293604,0.6975180700390511,-0.8587714253178972,0.9894078848801541,1.1070908040805492,-2.0094212081811644,0.7131753813755405,2.0873785284965027,1
396,-1.5839008964061247,1.7188173197427594,-0.3275804788134784,-0.6183962614101809,-0.5917598578997325,-0.07482842546323101,0.4268077914411347,-0.07477898423886997,0.2133791189200836,-0.15634378922337147,0.21263461614100046,-1.2453370625182951,0.45448418682577946,-1.243368883526635,-0.37160064395862713,-0.6011950896927287,-0.37759949679926436,2.613213877024645,1
3297,1.1787984334988566,-0.6888342718191494,-0.3275804788134784,1.6170861022342147,1.8194083650584687,1.1370876253198283,-0.8190762240373226,1.1371398950191356,-0.6938071290199682,-0.808966144065325,-0.6945535538697377,-0.7964211218173143,-1.0277034792117186,-0.7951219371854182,0.3807044459264325,-0.6011950896927287,0.378710188933317,-0.4279320210630441,0
1087,0.2007307729362828,-0.7067312211875219,-1.0627292515513824,-0.5265782727325963,-1.3266032552769498,2.066493899337868,-1.2486357563680448,1.945062667816171,1.041388357747804,0.25100772909035185,1.5180784873121487,-0.12331461317680438,-0.04419913407439778,0.1622308866874676,1.9052611966183988,-0.8565030616491424,1.3023949803363832,2.6051469772944045,1
2355,0.4253349798884072,-0.6888342718191494,-0.3275804788134784,-0.6183962614101809,-0.5917598578997325,0.8230911939805813,-0.3207226178459397,0.822818688366658,0.491451425353882,0.9982957616508539,0.4910555378834263,1.3473008152745949,0.25004450875164175,1.349432080603931,0.8105930687178946,1.430627293136175,0.8165736911995485,0.3323544534588781,0
2260,0.21578163634825032,0.4456612362676024,0.9486348862922334,-0.3557425880523958,-0.298655148294164,2.128072061659365,0.654080974974766,2.67323937429747,0.3346513985706121,-0.14968212236400844,0.07524868407731072,0.2735248608306925,-0.6711238695043727,-1.3124876676248092,1.1139189117939827,0.5109123156484888,0.3859536210230171,-0.9037042448256877,1
1120,0.14906504689790906,-0.5236032802413713,-0.3275804788134784,-0.6183962614101809,-0.5917598578997325,-0.41636840341118403,-1.0682530271330142,-0.41610373098176634,-0.75691573757232,1.1991026400637628,-0.7571982612617835,-1.0060470676953053,1.9366718528632776,-1.0060616766401085,0.6672968611207403,0.6178983400046135,0.6706191904441382,-0.4279320210630441,0
2498,-0.30301302526836066,-0.5236032802413713,-0.3275804788134784,-0.6183962614101809,-0.5917598578997325,-0.824012893220031,-2.0649602395157802,-0.8243972571489019,-0.8870772427115448,2.604750788954124,-0.8871280247415825,-0.06668551777034512,0.6078139453813827,-0.0656220049046148,-0.013360124965741862,0.21153386343883274,-0.019347540399620427,-0.4279320210630441,0
1256,0.13580934130862937,-1.0900878702847443,1.3401784660113527,-0.46657627307687966,-0.00208573922737873,-1.260087281861125,0.17619817111554392,0.031007680258903603,0.472907951099509,1.5540127517620308,-0.7058175796237202,-0.9453188631860762,0.08521469115759994,-0.7782129976663761,1.3299361328478587,-0.26170164326475753,0.26696423225772076,-0.1947103795939905,1
25,0.7518358097862686,1.7188173197427594,3.0526849573639936,1.6170861022342147,1.307948438976426,2.0772406828969894,0.028124906488028345,2.076863090165717,-0.02525030716849569,-0.15634378922337147,-0.026343341687915488,1.0763691682436067,1.374462738159399,1.0769682504749565,1.2763057434086458,1.0242628165703942,1.2809743754213092,1.8529274025027227,1
1132,-3.0689083118429523,1.6223250694513984,-1.021236595460568,0.5875560113758407,1.218497219127327,-0.9157285913600052,0.47094961440366023,-0.22808030038491406,-0.9217676928828233,-1.364694828590942,-0.24873770022401578,-0.23408848808362775,0.9943232264094686,0.9255685274998818,-0.5827877134509062,-1.3349392762245116,0.8343939831210427,5.148201622384267,1
1579,1.1787984334988566,-0.5236032802413713,-0.3275804788134784,1.6170861022342147,2.1847368836884993,0.5403107821312007,0.476643152060273,0.5398215882190669,-1.6641019855123718,-1.3611850597008242,-1.6643864312725216,-1.8049987859472716,0.25004450875164175,-1.8058748554058088,2.2435551446894357,-0.194830613126948,2.249581516798124,0.3323544534588781,0
1248,0.11596752519213774,-1.8273383068734887,5.022958196614904,1.5487018038396254,0.336459892831279,1.1862337507222778,-1.2684479928977412,1.1067238725102306,-0.7048870437558705,0.9949170442843066,0.6321701037600509,0.5264508988475575,0.2506735511483646,0.9152048521279971,1.7384217697829574,-0.3725860863399991,2.1946462437883825,-1.9909652610208766,1
2407,-0.16206635897643232,-0.16410339917631847,-0.11414634770675636,-0.5478082003407649,-1.1792319612833986,-0.7744638482138692,1.2648371736104023,-0.6125685050003868,-0.3185312206132655,0.9200065780014532,-0.36848024931098977,1.9722875192355678,1.1780228769647325,1.6234475749447037,-0.6558046526433561,-1.4804852327263727,-0.2981367914320413,3.888671663093626,1
2508,-0.5336879233866434,0.4982414586125262,5.16760787947215,-0.6739662388725929,-0.9410078963425267,2.003612045835177,-1.8423740669246178,2.3918460707199554,2.1945248954561123,1.055678186510495,1.5125320339886394,-0.6373428953030845,-0.3641217163723795,-0.08525173823672973,0.5561788249708389,0.7466248950604649,0.5030644328194857,-0.3196764862983734,1
